kingdom,phylum,class,order,family,genus,species,commonname
Animalia,Chordata,Aves,Anseriformes,Anatidae,Dendrocygna,autumnalis,Black-bellied whistling duck
Animalia,Chordata,Aves,Anseriformes,Anatidae,Dendrocygna,bicolor,Fulvous whistling duck
Animalia,Chordata,Aves,Anseriformes,Anatidae,Dendrocygna,viduata,White-faced whistling duck
Animalia,Chordata,Aves,Anseriformes,Anatidae,Histrionicus,histrionicus,Harlequin duck
Animalia,Chordata,Aves,Anseriformes,Anatidae,Lophodytes,cucullatus,Hooded merganser
Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,fusca,White-winged scoter
Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,nigra,Black scoter
Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,perspicillata,Surf scoter
Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergellus,albellus,Smew
Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,merganser,Common merganser
Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,serrator,Red-breasted merganser
Animalia,Chordata,Aves,Anseriformes,Anatidae,Netta,rufina,Red-crested pochard
Animalia,Chordata,Aves,Anseriformes,Anatidae,Oxyura,australis,Blue-billed duck
Animalia,Chordata,Aves,Anseriformes,Anatidae,Oxyura,jamaicensis,Ruddy duck
Animalia,Chordata,Aves,Anseriformes,Anatidae,Plectropterus,gambensis,Spur-winged goose
Animalia,Chordata,Aves,Anseriformes,Anatidae,Polysticta,stelleri,Steller's eider
Animalia,Chordata,Aves,Anseriformes,Anatidae,Somateria,fischeri,Spectacled eider
Animalia,Chordata,Aves,Anseriformes,Anatidae,Somateria,mollissima,Common eider
Animalia,Chordata,Aves,Anseriformes,Anatidae,Somateria,spectabilis,King eider
Animalia,Chordata,Aves,Anseriformes,Anatidae,Tadorna,tadorna,Common shelduck
Animalia,Chordata,Aves,Apodiformes,Apodidae,Aeronautes,saxatalis,White-throated swift
Animalia,Chordata,Aves,Apodiformes,Apodidae,Apus,apus,Common swift
Animalia,Chordata,Aves,Apodiformes,Apodidae,Apus,melba,Alpine swift
Animalia,Chordata,Aves,Apodiformes,Apodidae,Chaetura,pelagica,Chimney swift
Animalia,Chordata,Aves,Apodiformes,Apodidae,Chaetura,vauxi,Vaux's swift
Animalia,Chordata,Aves,Apodiformes,Apodidae,Cypseloides,niger,Black swift
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Amazilia,violiceps,Violet-crowned hummingbird
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Amazilia,yucatanensis,Buff-bellied hummingbird
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Archilochus,alexandri,Black-chinned hummingbird
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Archilochus,colubris,Ruby-throated hummingbird
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Calothorax,lucifer,Lucifer hummingbird
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Calypte,anna,Anna's hummingbird
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Calypte,costae,Costa's hummingbird
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Cynanthus,latirostris,Broad-billed hummingbird
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Eugenes,fulgens,Magnificent hummingbird
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Lampornis,clemenciae,Blue-throated hummingbird
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Lamprolaima,rhami,Garnet-throated hummingbird
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Selasphorus,platycercus,Broad-tailed hummingbird
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Selasphorus,rufus,Rufous hummingbird
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Selasphorus,sasin,Allen's hummingbird
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Stellula,calliope,Calliope hummingbird
Animalia,Chordata,Aves,Apterygiformes,Apterygidae,Apteryx,australis,Brown kiwi
Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Buceros,bicornis,Great hornbill
Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Bycanistes,subcylindricus,Grey-cheeked hornbill
Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Ceratogymna,atrata,Black-casqued hornbill
Animalia,Chordata,Aves,Bucerotiformes,Bucorvidae,Bucorvus,leadbeateri,Southern ground hornbill
Animalia,Chordata,Aves,Bucerotiformes,Upupidae,Upupa,epops,Eurasian hoopoe
Animalia,Chordata,Aves,Caprimulgiformes,Caprimulgidae,Caprimulgus,carolinensis,Chuck-will's-widow
Animalia,Chordata,Aves,Caprimulgiformes,Caprimulgidae,Caprimulgus,europaeus,Eurasian nightjar
Animalia,Chordata,Aves,Caprimulgiformes,Caprimulgidae,Caprimulgus,ruficollis,Red-necked nightjar
Animalia,Chordata,Aves,Caprimulgiformes,Caprimulgidae,Caprimulgus,vociferus,Whip-poor-will
Animalia,Chordata,Aves,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Common nighthawk
Animalia,Chordata,Aves,Caprimulgiformes,Caprimulgidae,Phalaenoptilus,nuttallii,Common poorwill
Animalia,Chordata,Aves,Casuariiformes,Casuariidae,Casuarius,bennetti,Dwarf cassowary
Animalia,Chordata,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,Southern cassowary
Animalia,Chordata,Aves,Casuariiformes,Casuariidae,Casuarius,unappendiculatus,Northern cassowary
Animalia,Chordata,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,Emu
Animalia,Chordata,Aves,Charadriiformes,Alcidae,Aethia,cristatella,Crested auklet
Animalia,Chordata,Aves,Charadriiformes,Alcidae,Aethia,pusilla,Least auklet
Animalia,Chordata,Aves,Charadriiformes,Alcidae,Aethia,pygmaea,Whiskered auklet
Animalia,Chordata,Aves,Charadriiformes,Alcidae,Alca,torda,Razorbill
Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,marmoratus,Marbled murrelet
Animalia,Chordata,Aves,Charadriiformes,Alcidae,Cepphus,columba,Pigeon guillemot
Animalia,Chordata,Aves,Charadriiformes,Alcidae,Cepphus,grylle,Black guillemot
Animalia,Chordata,Aves,Charadriiformes,Alcidae,Cerorhinca,monocerata,Rhinoceros auklet
Animalia,Chordata,Aves,Charadriiformes,Alcidae,Fratercula,arctica,Atlantic puffin
Animalia,Chordata,Aves,Charadriiformes,Alcidae,Ptychoramphus,aleuticus,Cassin's auklet
Animalia,Chordata,Aves,Charadriiformes,Alcidae,Synthliboramphus,antiquus,Ancient murrelet
Animalia,Chordata,Aves,Charadriiformes,Alcidae,Synthliboramphus,hypoleucus,Xantus' murrelet
Animalia,Chordata,Aves,Charadriiformes,Alcidae,Uria,aalge,Common murre
Animalia,Chordata,Aves,Charadriiformes,Alcidae,Uria,lomvia,Thick-billed murre
Animalia,Chordata,Aves,Charadriiformes,Burhinidae,Burhinus,oedicnemus,Eurasian thick-knee
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,alexandrinus,Snowy plover
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,dubius,Little ringed plover
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,hiaticula,Common ringed plover
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,melodus,Piping plover
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,montanus,Mountain plover
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,morinellus,Eurasian dotterel
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,semipalmatus,Semipalmated plover
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,vociferus,Killdeer
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,apricaria,European golden-plover and greater golden-plover
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,dominica,American golden plover
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,fulva,Pacific golden-plover
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,squatarola,Black-bellied plover
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,armatus,Blacksmith lapwing
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,spinosus,Spur-winged lapwing
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,vanellus,Northern lapwing
Animalia,Chordata,Aves,Charadriiformes,Haematopodidae,Haematopus,bachmani,Black oystercatcher
Animalia,Chordata,Aves,Charadriiformes,Haematopodidae,Haematopus,ostralegus,Eurasian oystercatcher
Animalia,Chordata,Aves,Charadriiformes,Haematopodidae,Haematopus,palliatus,American oystercatcher
Animalia,Chordata,Aves,Charadriiformes,Laridae,Anous,minutus,Black noddy
Animalia,Chordata,Aves,Charadriiformes,Laridae,Anous,stolidus,Noddy tern
Animalia,Chordata,Aves,Charadriiformes,Laridae,Chlidonias,niger,Black tern
Animalia,Chordata,Aves,Charadriiformes,Laridae,Chroicocephalus,genei,Slender-billed gull
Animalia,Chordata,Aves,Charadriiformes,Laridae,Chroicocephalus,ridibundus,Black-headed gull
Animalia,Chordata,Aves,Charadriiformes,Laridae,Gelochelidon,nilotica,Gull-billed tern
Animalia,Chordata,Aves,Charadriiformes,Laridae,Gygis,alba,Fairy tern
Animalia,Chordata,Aves,Charadriiformes,Laridae,Hydrocoloeus,minutus,Little gull
Animalia,Chordata,Aves,Charadriiformes,Laridae,Hydroprogne,caspia,Caspian tern
Animalia,Chordata,Aves,Charadriiformes,Laridae,Ichthyaetus,audouinii,Audouin's gull
Animalia,Chordata,Aves,Charadriiformes,Laridae,Ichthyaetus,ichthyaetus,Great black-headed gull
Animalia,Chordata,Aves,Charadriiformes,Laridae,Ichthyaetus,melanocephalus,Mediterranean gull
Animalia,Chordata,Aves,Charadriiformes,Laridae,Larosterna,inca,Inca tern
Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,argentatus,Herring gull
Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,cachinnans,Caspian gull
Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,californicus,California gull
Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,canus,Mew gull
Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,delawarensis,Ring-billed gull
Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,fuscus,Lesser black-backed gull
Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,glaucescens,Glaucous-winged gull
Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,glaucoides,Iceland gull
Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,heermanni,Heermann's gull
Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,hyperboreus,Glaucous gull
Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,marinus,Great black-backed gull
Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,michahellis,Yellow-legged gull
Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,occidentalis,Western gull
Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,pacificus,Pacific gull
Animalia,Chordata,Aves,Charadriiformes,Laridae,Leucophaeus,atricilla,Laughing gull
Animalia,Chordata,Aves,Charadriiformes,Laridae,Leucophaeus,pipixcan,Franklin's gull
Animalia,Chordata,Aves,Charadriiformes,Laridae,Onychoprion,anaethetus,Bridled tern
Animalia,Chordata,Aves,Charadriiformes,Laridae,Onychoprion,fuscatus,Sooty tern
Animalia,Chordata,Aves,Charadriiformes,Laridae,Onychoprion,lunatus,Gray-backed tern
Animalia,Chordata,Aves,Charadriiformes,Laridae,Pagophila,eburnea,Ivory gull
Animalia,Chordata,Aves,Charadriiformes,Laridae,Procelsterna,cerulea,Blue-gray noddy
Animalia,Chordata,Aves,Charadriiformes,Laridae,Rissa,brevirostris,Red-legged kittiwake
Animalia,Chordata,Aves,Charadriiformes,Laridae,Rissa,tridactyla,Black-legged kittiwake
Animalia,Chordata,Aves,Charadriiformes,Laridae,Rynchops,niger,Black skimmer
Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,dougallii,Roseate tern
Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,forsteri,Forster's tern
Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,hirundo,Common tern
Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,paradisaea,Arctic tern
Animalia,Chordata,Aves,Charadriiformes,Laridae,Sternula,albifrons,Little tern
Animalia,Chordata,Aves,Charadriiformes,Laridae,Sternula,antillarum,Least tern
Animalia,Chordata,Aves,Charadriiformes,Laridae,Thalasseus,elegans,Elegant tern
Animalia,Chordata,Aves,Charadriiformes,Laridae,Thalasseus,maximus,Royal tern
Animalia,Chordata,Aves,Charadriiformes,Laridae,Thalasseus,sandvicensis,Sandwich tern
Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Himantopus,himantopus,Black-winged stilt
Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Himantopus,mexicanus,Black-necked (Hawaiian) stilt
Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Recurvirostra,americana,American avocet
Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Recurvirostra,avosetta,Pied avocet
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Actitis,hypoleucos,Common sandpiper
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Actitis,macularius,Spotted sandpiper
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Arenaria,interpres,Ruddy turnstone
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Bartramia,longicauda,Upland sandpiper
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,alba,Sanderling
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,alpina,Dunlin
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,canutus,Red knot
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,ferruginea,Curlew sandpiper
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,fuscicollis,White-rumped sandpiper
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,himantopus,Stilt sandpiper
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,maritima,Purple sandpiper
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,mauri,Western sandpiper
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,melanotos,Pectoral sandpiper
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,minuta,Little stint
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,minutilla,Least sandpiper
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,ptilocnemis,Rock sandpiper
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,pusilla,Semipalmated sandpiper
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,temminckii,Temminck's stint
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Gallinago,delicata,Wilson's snipe
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Gallinago,gallinago,Common snipe
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Limicola,falcinellus,Broad-billed sandpiper
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Limnodromus,griseus,Short-billed dowitcher
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Limnodromus,scolopaceus,Long-billed dowitcher
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Limosa,fedoa,Marbled godwit
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Limosa,lapponica,Bar-tailed godwit
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Limosa,limosa,Black-tailed godwit
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Lymnocryptes,minimus,Jack snipe
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,arquata,Eurasian curlew
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,phaeopus,Whimbrel
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,tahitiensis,Bristle-thighed curlew
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Phalaropus,lobatus,Red-necked phalarope
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Phalaropus,tricolor,Wilson's phalarope
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Philomachus,pugnax,Ruff
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Scolopax,minor,American woodcock
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Scolopax,rusticola,Eurasian woodcock
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,erythropus,Spotted redshank
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,flavipes,Lesser yellowlegs
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,glareola,Wood sandpiper
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,nebularia,Common greenshank
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,ochropus,Green sandpiper
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,semipalmata,Willet
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,stagnatilis,Marsh sandpiper
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,totanus,Common redshank
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Xenus,cinereus,Terek sandpiper
Animalia,Chordata,Aves,Charadriiformes,Stercorariidae,Stercorarius,antarcticus,Brown skua
Animalia,Chordata,Aves,Charadriiformes,Stercorariidae,Stercorarius,longicaudus,Long-tailed jaeger
Animalia,Chordata,Aves,Charadriiformes,Stercorariidae,Stercorarius,maccormicki,South polar skua
Animalia,Chordata,Aves,Charadriiformes,Stercorariidae,Stercorarius,parasiticus,Parasidic jaeger
Animalia,Chordata,Aves,Charadriiformes,Stercorariidae,Stercorarius,skua,Great skua
Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Anastomus,lamelligerus,African openbill
Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Anastomus,oscitans,Asian openbill
Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Ciconia,abdimii,Abdim's stork
Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Ciconia,boyciana,Oriental white stork
Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Ciconia,ciconia,European white stork
Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Ciconia,episcopus,Woolly-necked stork
Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Ciconia,maguari,Maguari stork
Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Ciconia,nigra,Black stork
Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Ephippiorhynchus,asiaticus,Black-necked stork
Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Ephippiorhynchus,senegalensis,Saddle-billed stork
Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Jabiru,mycteria,Jabiru
Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Leptoptilos,crumeniferus,Marabou
Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Leptoptilos,dubius,Greater adjutant
Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Leptoptilos,javanicus,Lesser adjutant
Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Mycteria,americana,Wood stork
Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Mycteria,cinerea,Milky stork
Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Mycteria,ibis,Yellow-billed stork
Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Mycteria,leucocephala,Painted stork
Animalia,Chordata,Aves,Coliiformes,Coliidae,Colius,striatus,Speckled mousebird
Animalia,Chordata,Aves,Columbiformes,Columbidae,Caloenas,nicobarica,Nicobar pigeon
Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,livia,Rock dove
Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,oenas,Stock dove and stock pigeon
Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,palumbus,Common wood-pigeon
Animalia,Chordata,Aves,Columbiformes,Columbidae,Columbina,inca,Inca dove
Animalia,Chordata,Aves,Columbiformes,Columbidae,Columbina,passerina,Common ground dove
Animalia,Chordata,Aves,Columbiformes,Columbidae,Geopelia,striata,Zebra dove
Animalia,Chordata,Aves,Columbiformes,Columbidae,Leptotila,verreauxi,White-tipped dove
Animalia,Chordata,Aves,Columbiformes,Columbidae,Leucosarcia,melanoleuca,Wonga pigeon
Animalia,Chordata,Aves,Columbiformes,Columbidae,Patagioenas,fasciata,Band-tailed pigeon
Animalia,Chordata,Aves,Columbiformes,Columbidae,Patagioenas,leucocephala,White-crowned pigeon
Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,chinensis,Spotted dove
Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,decaocto,Eurasian collared-dove
Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,risoria,Ring dove
Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,turtur,European turtle-dove
Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida,asiatica,White-winged dove
Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida,aurita,Zenaida dove
Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida,macroura,Mourning dove
Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Alcedo,atthis,Common kingfisher
Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceryle,rudis,Pied kingfisher
Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Chloroceryle,americana,Green kingfisher
Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Dacelo,novaeguineae,Laughing kookaburra
Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Halcyon,smyrnensis,White-throated kingfisher
Animalia,Chordata,Aves,Coraciiformes,Coraciidae,Coracias,benghalensis,Indian roller
Animalia,Chordata,Aves,Coraciiformes,Coraciidae,Coracias,caudatus,Lilac-breasted roller
Animalia,Chordata,Aves,Coraciiformes,Coraciidae,Coracias,garrulus,European roller
Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,apiaster,European bee-eater
Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,bullockoides,White-fronted bee-eater
Animalia,Chordata,Aves,Coraciiformes,Momotidae,Momotus,mexicanus,Russet-crowned motmot
Animalia,Chordata,Aves,Coraciiformes,Momotidae,Momotus,momota,Blue-crowned motmot
Animalia,Chordata,Aves,Coraciiformes,Todidae,Todus,mexicanus,Puerto Rican tody
Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Coccyzus,americanus,Yellow-billed cuckoo
Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Coccyzus,erythropthalmus,Black-billed cuckoo
Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Cuculus,canorus,Common cuckoo and Eurasian cuckoo
Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Geococcyx,californianus,Greater roadrunner
Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Saurothera,vieilloti,Puerto Rican lizard cuckoo
Animalia,Chordata,Aves,Eurypygiformes,Eurypygidae,Eurypyga,helias,Sunbittern
